file,num_qubits,num_gates,num_cx,num_measure,num_u1,num_u2,num_u3,depth
instructions_T24_idx253_x0_0_x2_4_x4_1.qasm,1105,76999,37383,165,36444,2040,967,9572
instructions_T24_idx254_x0_0_x2_3_x3_2.qasm,933,69838,34013,132,33217,1714,762,9218
instructions_T24_idx255_x0_0_x2_3_x6_1.qasm,1534,99843,48326,231,47044,2862,1380,9047
instructions_T24_idx256_x0_0_x2_2_x3_1_x5_1.qasm,5514,346432,167347,792,162879,10516,4898,25053
instructions_T24_idx257_x0_0_x2_2_x4_2.qasm,1133,79834,38782,165,37823,2096,968,9103
instructions_T24_idx258_x0_0_x2_2_x8_1.qasm,1987,123017,59413,297,57782,3732,1793,10479
instructions_T24_idx259_x0_0_x2_1_x3_2_x4_1.qasm,4622,300265,145257,660,141472,8804,4072,22905
instructions_T24_idx260_x0_0_x2_1_x3_1_x7_1.qasm,7437,448035,216066,1056,210142,14218,6553,29355
instructions_T24_idx261_x0_0_x2_1_x4_1_x6_1.qasm,8180,494731,238620,1155,232132,15650,7174,34703
instructions_T24_idx262_x0_0_x2_1_x5_2.qasm,1339,89920,43590,198,42468,2490,1174,9813
instructions_T24_idx263_x0_0_x2_1_x10_1.qasm,2464,146534,70647,363,68668,4650,2206,11913
instructions_T24_idx264_x0_0_x3_4.qasm,304,23088,11287,44,11045,504,208,7101
instructions_T24_idx265_x0_0_x3_2_x6_1.qasm,2053,129615,62639,308,60948,3858,1862,12780
instructions_T24_idx266_x0_0_x3_1_x4_1_x5_1.qasm,9442,575314,277566,1320,270135,18084,8209,46971
instructions_T24_idx267_x0_0_x3_1_x9_1.qasm,3001,179004,86300,440,83893,5682,2689,16005
instructions_T24_idx268_x0_0_x4_3.qasm,356,24586,11967,55,11686,602,276,5974
instructions_T24_idx269_x0_0_x4_1_x8_1.qasm,3391,202986,97875,495,95150,6432,3034,19390
instructions_T24_idx270_x0_0_x5_1_x7_1.qasm,3634,218491,105365,528,102457,6900,3241,22068
instructions_T24_idx271_x0_0_x6_2.qasm,481,30319,14686,77,14303,840,413,5202
instructions_T24_idx272_x0_0_x12_1.qasm,934,53497,25774,143,25044,1710,826,5867
instructions_T26_idx001_x0_26.qasm,464,39978,19136,16,18685,1560,581,3247
instructions_T26_idx002_x0_24_x1_1.qasm,504,43635,20955,22,20465,1588,605,4760
instructions_T26_idx003_x0_22_x1_2.qasm,488,43228,20810,22,20336,1500,560,6048
instructions_T26_idx004_x0_22_x2_1.qasm,536,44669,21466,33,20952,1590,628,4871
instructions_T26_idx005_x0_20_x1_3.qasm,472,42821,20665,22,20207,1412,515,7337
instructions_T26_idx006_x0_20_x1_1_x2_1.qasm,732,59327,28623,66,27941,1908,789,6902
instructions_T26_idx007_x0_20_x3_1.qasm,570,45732,21990,44,21451,1596,651,4983
instructions_T26_idx008_x0_18_x1_4.qasm,456,42414,20520,22,20078,1324,470,8626
instructions_T26_idx009_x0_18_x1_2_x2_1.qasm,716,58920,28478,66,27812,1820,744,8191
instructions_T26_idx010_x0_18_x1_1_x3_1.qasm,836,64580,31165,88,30398,2048,881,7037
instructions_T26_idx011_x0_18_x2_2.qasm,489,41202,19855,33,19393,1384,537,5875
instructions_T26_idx012_x0_18_x4_1.qasm,606,46822,22525,55,21962,1606,674,5098
instructions_T26_idx013_x0_16_x1_5.qasm,440,42007,20375,22,19949,1236,425,9915
instructions_T26_idx014_x0_16_x1_3_x2_1.qasm,700,58513,28333,66,27683,1732,699,9480
instructions_T26_idx015_x0_16_x1_2_x3_1.qasm,820,64173,31020,88,30269,1960,836,8326
instructions_T26_idx016_x0_16_x1_1_x2_2.qasm,704,58569,28357,66,27707,1740,699,7916
instructions_T26_idx017_x0_16_x1_1_x4_1.qasm,944,69892,33733,110,32880,2196,973,7173
instructions_T26_idx018_x0_16_x2_1_x3_1.qasm,1096,80903,39076,132,38096,2488,1111,8761
instructions_T26_idx019_x0_16_x5_1.qasm,644,47941,23073,66,22485,1620,697,5214
instructions_T26_idx020_x0_14_x1_6.qasm,424,41600,20230,22,19820,1148,380,11204
instructions_T26_idx021_x0_14_x1_4_x2_1.qasm,684,58106,28188,66,27554,1644,654,10769
instructions_T26_idx022_x0_14_x1_3_x3_1.qasm,804,63766,30875,88,30140,1872,791,9615
instructions_T26_idx023_x0_14_x1_2_x2_2.qasm,688,58162,28212,66,27578,1652,654,9205
instructions_T26_idx024_x0_14_x1_2_x4_1.qasm,928,69485,33588,110,32751,2108,928,8462
instructions_T26_idx025_x0_14_x1_1_x2_1_x3_1.qasm,1990,141603,68511,264,66787,4148,1893,11004
instructions_T26_idx026_x0_14_x1_1_x5_1.qasm,1056,75261,36325,132,35387,2352,1065,7309
instructions_T26_idx027_x0_14_x2_3.qasm,442,37735,18244,33,17834,1178,446,6879
instructions_T26_idx028_x0_14_x2_1_x4_1.qasm,1278,90464,43688,165,42561,2778,1272,9231
instructions_T26_idx029_x0_14_x3_2.qasm,492,39205,18913,44,18462,1272,514,5749
instructions_T26_idx030_x0_14_x6_1.qasm,684,49088,23633,77,23020,1638,720,5330
instructions_T26_idx031_x0_12_x1_7.qasm,408,41193,20085,22,19691,1060,335,12493
instructions_T26_idx032_x0_12_x1_5_x2_1.qasm,668,57699,28043,66,27425,1556,609,12058
instructions_T26_idx033_x0_12_x1_4_x3_1.qasm,788,63359,30730,88,30011,1784,746,10904
instructions_T26_idx034_x0_12_x1_3_x2_2.qasm,672,57755,28067,66,27449,1564,609,10494
instructions_T26_idx035_x0_12_x1_3_x4_1.qasm,912,69078,33443,110,32622,2020,883,9751
instructions_T26_idx036_x0_12_x1_2_x2_1_x3_1.qasm,1974,141196,68366,264,66658,4060,1848,12293
instructions_T26_idx037_x0_12_x1_2_x5_1.qasm,1040,74854,36180,132,35258,2264,1020,8598
instructions_T26_idx038_x0_12_x1_1_x2_3.qasm,676,57811,28091,66,27473,1572,609,8930
instructions_T26_idx039_x0_12_x1_1_x2_1_x4_1.qasm,2398,163972,79285,330,77224,4872,2261,11536
instructions_T26_idx040_x0_12_x1_1_x3_2.qasm,778,60775,29439,88,28739,1764,745,7813
instructions_T26_idx041_x0_12_x1_1_x6_1.qasm,1172,80687,38943,154,37917,2516,1157,7446
instructions_T26_idx042_x0_12_x2_2_x3_1.qasm,1049,77436,37465,132,36537,2282,1020,8285
instructions_T26_idx043_x0_12_x2_1_x5_1.qasm,1466,100114,48339,198,47064,3080,1433,9703
instructions_T26_idx044_x0_12_x3_1_x4_1.qasm,1623,111192,53712,220,52307,3382,1571,12005
instructions_T26_idx045_x0_12_x7_1.qasm,726,50264,24206,88,23567,1660,743,5447
instructions_T26_idx046_x0_10_x1_8.qasm,392,40786,19940,22,19562,972,290,13782
instructions_T26_idx047_x0_10_x1_6_x2_1.qasm,652,57292,27898,66,27296,1468,564,13347
instructions_T26_idx048_x0_10_x1_5_x3_1.qasm,772,62952,30585,88,29882,1696,701,12193
instructions_T26_idx049_x0_10_x1_4_x2_2.qasm,656,57348,27922,66,27320,1476,564,11783
instructions_T26_idx050_x0_10_x1_4_x4_1.qasm,896,68671,33298,110,32493,1932,838,11040
instructions_T26_idx051_x0_10_x1_3_x2_1_x3_1.qasm,1958,140789,68221,264,66529,3972,1803,13582
instructions_T26_idx052_x0_10_x1_3_x5_1.qasm,1024,74447,36035,132,35129,2176,975,9887
instructions_T26_idx053_x0_10_x1_2_x2_3.qasm,660,57404,27946,66,27344,1484,564,10219
instructions_T26_idx054_x0_10_x1_2_x2_1_x4_1.qasm,2382,163565,79140,330,77095,4784,2216,12825
instructions_T26_idx055_x0_10_x1_2_x3_2.qasm,762,60368,29294,88,28610,1676,700,9102
instructions_T26_idx056_x0_10_x1_2_x6_1.qasm,1156,80280,38798,154,37788,2428,1112,8735
instructions_T26_idx057_x0_10_x1_1_x2_2_x3_1.qasm,1962,140845,68245,264,66553,3980,1803,10538
instructions_T26_idx058_x0_10_x1_1_x2_1_x5_1.qasm,2818,186503,90119,396,87739,5620,2629,12072
instructions_T26_idx059_x0_10_x1_1_x3_1_x4_1.qasm,3142,208804,100929,440,98286,6244,2905,14428
instructions_T26_idx060_x0_10_x1_1_x7_1.qasm,1292,86165,41581,176,40471,2688,1249,7585
instructions_T26_idx061_x0_10_x2_4.qasm,395,34268,16633,33,16275,972,355,7883
instructions_T26_idx062_x0_10_x2_2_x4_1.qasm,1231,86997,42077,165,41002,2572,1181,8755
instructions_T26_idx063_x0_10_x2_1_x3_2.qasm,1059,79835,38707,132,37774,2246,976,9527
instructions_T26_idx064_x0_10_x2_1_x6_1.qasm,1660,109840,53020,231,51601,3394,1594,10179
instructions_T26_idx065_x0_10_x3_1_x5_1.qasm,1889,125142,60424,264,58819,3834,1801,12838
instructions_T26_idx066_x0_10_x4_2.qasm,497,37234,17982,55,17542,1164,491,5626
instructions_T26_idx067_x0_10_x8_1.qasm,770,51465,24789,99,24125,1686,766,5566
instructions_T26_idx068_x0_8_x1_9.qasm,376,40379,19795,22,19433,884,245,15071
instructions_T26_idx069_x0_8_x1_7_x2_1.qasm,636,56885,27753,66,27167,1380,519,14636
instructions_T26_idx070_x0_8_x1_6_x3_1.qasm,756,62545,30440,88,29753,1608,656,13482
instructions_T26_idx071_x0_8_x1_5_x2_2.qasm,640,56941,27777,66,27191,1388,519,13072
instructions_T26_idx072_x0_8_x1_5_x4_1.qasm,880,68264,33153,110,32364,1844,793,12329
instructions_T26_idx073_x0_8_x1_4_x2_1_x3_1.qasm,1942,140382,68076,264,66400,3884,1758,14871
instructions_T26_idx074_x0_8_x1_4_x5_1.qasm,1008,74040,35890,132,35000,2088,930,11176
instructions_T26_idx075_x0_8_x1_3_x2_3.qasm,644,56997,27801,66,27215,1396,519,11508
instructions_T26_idx076_x0_8_x1_3_x2_1_x4_1.qasm,2366,163158,78995,330,76966,4696,2171,14114
instructions_T26_idx077_x0_8_x1_3_x3_2.qasm,746,59961,29149,88,28481,1588,655,10391
instructions_T26_idx078_x0_8_x1_3_x6_1.qasm,1140,79873,38653,154,37659,2340,1067,10024
instructions_T26_idx079_x0_8_x1_2_x2_2_x3_1.qasm,1946,140438,68100,264,66424,3892,1758,11827
instructions_T26_idx080_x0_8_x1_2_x2_1_x5_1.qasm,2802,186096,89974,396,87610,5532,2584,13361
instructions_T26_idx081_x0_8_x1_2_x3_1_x4_1.qasm,3126,208397,100784,440,98157,6156,2860,15717
instructions_T26_idx082_x0_8_x1_2_x7_1.qasm,1276,85758,41436,176,40342,2600,1204,8874
instructions_T26_idx083_x0_8_x1_1_x2_4.qasm,648,57052,27825,66,27238,1404,519,9944
instructions_T26_idx084_x0_8_x1_1_x2_2_x4_1.qasm,2370,163215,79019,330,76991,4704,2171,11070
instructions_T26_idx085_x0_8_x1_1_x2_1_x3_2.qasm,2018,148775,72225,264,70489,4036,1761,11800
instructions_T26_idx086_x0_8_x1_1_x2_1_x6_1.qasm,3250,209203,101031,462,98321,6392,2997,12610
instructions_T26_idx087_x0_8_x1_1_x3_1_x5_1.qasm,3722,240008,115929,528,112840,7300,3411,15344
instructions_T26_idx088_x0_8_x1_1_x4_2.qasm,856,63042,30547,110,29798,1796,791,7711
instructions_T26_idx089_x0_8_x1_1_x8_1.qasm,1416,91699,44245,198,43047,2868,1341,7725
instructions_T26_idx090_x0_8_x2_3_x3_1.qasm,1002,73969,35854,132,34978,2076,929,8632
instructions_T26_idx091_x0_8_x2_2_x5_1.qasm,1419,96647,46728,198,45505,2874,1342,9227
instructions_T26_idx092_x0_8_x2_1_x3_1_x4_1.qasm,4691,304395,147098,660,143232,9166,4239,23799
instructions_T26_idx093_x0_8_x2_1_x7_1.qasm,1860,119653,57740,264,56174,3720,1755,10657
instructions_T26_idx094_x0_8_x3_3.qasm,414,32678,15836,44,15473,948,377,6515
instructions_T26_idx095_x0_8_x3_1_x6_1.qasm,2163,139204,67188,308,65375,4302,2031,13674
instructions_T26_idx096_x0_8_x4_1_x5_1.qasm,2325,150359,72594,330,70652,4614,2169,15984
instructions_T26_idx097_x0_8_x9_1.qasm,816,52697,25385,110,24697,1716,789,5686
instructions_T26_idx098_x0_6_x1_10.qasm,360,39972,19650,22,19304,796,200,16360
instructions_T26_idx099_x0_6_x1_8_x2_1.qasm,620,56478,27608,66,27038,1292,474,15925
instructions_T26_idx100_x0_6_x1_7_x3_1.qasm,740,62138,30295,88,29624,1520,611,14771
instructions_T26_idx101_x0_6_x1_6_x2_2.qasm,624,56534,27632,66,27062,1300,474,14361
instructions_T26_idx102_x0_6_x1_6_x4_1.qasm,864,67857,33008,110,32235,1756,748,13618
instructions_T26_idx103_x0_6_x1_5_x2_1_x3_1.qasm,1926,139975,67931,264,66271,3796,1713,16160
instructions_T26_idx104_x0_6_x1_5_x5_1.qasm,992,73633,35745,132,34871,2000,885,12465
instructions_T26_idx105_x0_6_x1_4_x2_3.qasm,628,56590,27656,66,27086,1308,474,12797
instructions_T26_idx106_x0_6_x1_4_x2_1_x4_1.qasm,2350,162751,78850,330,76837,4608,2126,15403
instructions_T26_idx107_x0_6_x1_4_x3_2.qasm,730,59554,29004,88,28352,1500,610,11680
instructions_T26_idx108_x0_6_x1_4_x6_1.qasm,1124,79466,38508,154,37530,2252,1022,11313
instructions_T26_idx109_x0_6_x1_3_x2_2_x3_1.qasm,1930,140031,67955,264,66295,3804,1713,13116
instructions_T26_idx110_x0_6_x1_3_x2_1_x5_1.qasm,2786,185689,89829,396,87481,5444,2539,14650
instructions_T26_idx111_x0_6_x1_3_x3_1_x4_1.qasm,3110,207990,100639,440,98028,6068,2815,17006
instructions_T26_idx112_x0_6_x1_3_x7_1.qasm,1260,85351,41291,176,40213,2512,1159,10163
instructions_T26_idx113_x0_6_x1_2_x2_4.qasm,632,56645,27680,66,27109,1316,474,11233
instructions_T26_idx114_x0_6_x1_2_x2_2_x4_1.qasm,2354,162808,78874,330,76862,4616,2126,12359
instructions_T26_idx115_x0_6_x1_2_x2_1_x3_2.qasm,2002,148368,72080,264,70360,3948,1716,13089
instructions_T26_idx116_x0_6_x1_2_x2_1_x6_1.qasm,3234,208796,100886,462,98192,6304,2952,13899
instructions_T26_idx117_x0_6_x1_2_x3_1_x5_1.qasm,3706,239601,115784,528,112711,7212,3366,16633
instructions_T26_idx118_x0_6_x1_2_x4_2.qasm,840,62635,30402,110,29669,1708,746,9000
instructions_T26_idx119_x0_6_x1_2_x8_1.qasm,1400,91292,44100,198,42918,2780,1296,9014
instructions_T26_idx120_x0_6_x1_1_x2_3_x3_1.qasm,1934,140087,67979,264,66319,3812,1713,10894
instructions_T26_idx121_x0_6_x1_1_x2_2_x5_1.qasm,2790,185745,89853,396,87505,5452,2539,11606
instructions_T26_idx122_x0_6_x1_1_x2_1_x3_1_x4_1.qasm,9524,603907,291739,1320,284099,18416,8333,27140
instructions_T26_idx123_x0_6_x1_1_x2_1_x7_1.qasm,3694,232071,112015,528,108975,7188,3365,13148
instructions_T26_idx124_x0_6_x1_1_x3_3.qasm,720,56972,27713,88,27082,1480,609,8589
instructions_T26_idx125_x0_6_x1_1_x3_1_x6_1.qasm,4318,271430,131025,616,127484,8388,3917,16260
instructions_T26_idx126_x0_6_x1_1_x4_1_x5_1.qasm,4652,293873,141891,660,138097,9032,4193,18625
instructions_T26_idx127_x0_6_x1_1_x9_1.qasm,1544,97293,46933,220,45651,3056,1433,7865
instructions_T26_idx128_x0_6_x2_5.qasm,348,30801,15022,33,14716,766,264,8887
instructions_T26_idx129_x0_6_x2_3_x4_1.qasm,1184,83530,40466,165,39443,2366,1090,8748
instructions_T26_idx130_x0_6_x2_2_x3_2.qasm,1012,76368,37096,132,36215,2040,885,9051
instructions_T26_idx131_x0_6_x2_2_x6_1.qasm,1613,106373,51409,231,50042,3188,1503,9703
instructions_T26_idx132_x0_6_x2_1_x3_1_x5_1.qasm,5593,352962,170430,792,165877,10842,5021,25709
instructions_T26_idx133_x0_6_x2_1_x4_2.qasm,1212,86365,41865,165,40822,2422,1091,9759
instructions_T26_idx134_x0_6_x2_1_x8_1.qasm,2066,129547,62496,297,60780,4058,1916,11135
instructions_T26_idx135_x0_6_x3_2_x4_1.qasm,1545,104666,50635,220,49319,3058,1434,11291
instructions_T26_idx136_x0_6_x3_1_x7_1.qasm,2445,153378,74000,352,71979,4786,2261,14510
instructions_T26_idx137_x0_6_x4_1_x6_1.qasm,2681,168782,81450,385,79239,5240,2468,17178
instructions_T26_idx138_x0_6_x5_2.qasm,504,35294,17064,66,16636,1060,468,5504
instructions_T26_idx139_x0_6_x10_1.qasm,864,53956,25993,121,25280,1750,812,5806
instructions_T26_idx140_x0_4_x1_11.qasm,344,39565,19505,22,19175,708,155,17649
instructions_T26_idx141_x0_4_x1_9_x2_1.qasm,604,56071,27463,66,26909,1204,429,17214
instructions_T26_idx142_x0_4_x1_8_x3_1.qasm,724,61731,30150,88,29495,1432,566,16060
instructions_T26_idx143_x0_4_x1_7_x2_2.qasm,608,56127,27487,66,26933,1212,429,15650
instructions_T26_idx144_x0_4_x1_7_x4_1.qasm,848,67450,32863,110,32106,1668,703,14907
instructions_T26_idx145_x0_4_x1_6_x2_1_x3_1.qasm,1910,139568,67786,264,66142,3708,1668,17449
instructions_T26_idx146_x0_4_x1_6_x5_1.qasm,976,73226,35600,132,34742,1912,840,13754
instructions_T26_idx147_x0_4_x1_5_x2_3.qasm,612,56183,27511,66,26957,1220,429,14086
instructions_T26_idx148_x0_4_x1_5_x2_1_x4_1.qasm,2334,162344,78705,330,76708,4520,2081,16692
instructions_T26_idx149_x0_4_x1_5_x3_2.qasm,714,59147,28859,88,28223,1412,565,12969
instructions_T26_idx150_x0_4_x1_5_x6_1.qasm,1108,79059,38363,154,37401,2164,977,12602
instructions_T26_idx151_x0_4_x1_4_x2_2_x3_1.qasm,1914,139624,67810,264,66166,3716,1668,14405
instructions_T26_idx152_x0_4_x1_4_x2_1_x5_1.qasm,2770,185282,89684,396,87352,5356,2494,15939
instructions_T26_idx153_x0_4_x1_4_x3_1_x4_1.qasm,3094,207583,100494,440,97899,5980,2770,18295
instructions_T26_idx154_x0_4_x1_4_x7_1.qasm,1244,84944,41146,176,40084,2424,1114,11452
instructions_T26_idx155_x0_4_x1_3_x2_4.qasm,616,56238,27535,66,26980,1228,429,12522
instructions_T26_idx156_x0_4_x1_3_x2_2_x4_1.qasm,2338,162401,78729,330,76733,4528,2081,13648
instructions_T26_idx157_x0_4_x1_3_x2_1_x3_2.qasm,1986,147961,71935,264,70231,3860,1671,14378
instructions_T26_idx158_x0_4_x1_3_x2_1_x6_1.qasm,3218,208389,100741,462,98063,6216,2907,15188
instructions_T26_idx159_x0_4_x1_3_x3_1_x5_1.qasm,3690,239194,115639,528,112582,7124,3321,17922
instructions_T26_idx160_x0_4_x1_3_x4_2.qasm,824,62228,30257,110,29540,1620,701,10289
instructions_T26_idx161_x0_4_x1_3_x8_1.qasm,1384,90885,43955,198,42789,2692,1251,10303
instructions_T26_idx162_x0_4_x1_2_x2_3_x3_1.qasm,1918,139680,67834,264,66190,3724,1668,12183
instructions_T26_idx163_x0_4_x1_2_x2_2_x5_1.qasm,2774,185338,89708,396,87376,5364,2494,12895
instructions_T26_idx164_x0_4_x1_2_x2_1_x3_1_x4_1.qasm,9508,603500,291594,1320,283970,18328,8288,28429
instructions_T26_idx165_x0_4_x1_2_x2_1_x7_1.qasm,3678,231664,111870,528,108846,7100,3320,14437
instructions_T26_idx166_x0_4_x1_2_x3_3.qasm,704,56565,27568,88,26953,1392,564,9878
instructions_T26_idx167_x0_4_x1_2_x3_1_x6_1.qasm,4302,271023,130880,616,127355,8300,3872,17549
instructions_T26_idx168_x0_4_x1_2_x4_1_x5_1.qasm,4636,293466,141746,660,137968,8944,4148,19914
instructions_T26_idx169_x0_4_x1_2_x9_1.qasm,1528,96886,46788,220,45522,2968,1388,9154
instructions_T26_idx170_x0_4_x1_1_x2_5.qasm,620,56295,27559,66,27005,1236,429,10958
instructions_T26_idx171_x0_4_x1_1_x2_3_x4_1.qasm,2342,162457,78753,330,76757,4536,2081,11071
instructions_T26_idx172_x0_4_x1_1_x2_2_x3_2.qasm,1990,148017,71959,264,70255,3868,1671,11334
instructions_T26_idx173_x0_4_x1_1_x2_2_x6_1.qasm,3222,208445,100765,462,98087,6224,2907,12144
instructions_T26_idx174_x0_4_x1_1_x2_1_x3_1_x5_1.qasm,11408,704811,340187,1584,331113,21984,9943,29296
instructions_T26_idx175_x0_4_x1_1_x2_1_x4_2.qasm,2400,168155,81563,330,79527,4652,2083,12094
instructions_T26_idx176_x0_4_x1_1_x2_1_x8_1.qasm,4150,255106,123077,594,119694,8008,3733,13688
instructions_T26_idx177_x0_4_x1_1_x3_2_x4_1.qasm,3084,205000,99203,440,96628,5960,2769,13724
instructions_T26_idx178_x0_4_x1_1_x3_1_x7_1.qasm,4930,303084,146225,704,142224,9508,4423,17179
instructions_T26_idx179_x0_4_x1_1_x4_1_x6_1.qasm,5416,334084,161205,770,156828,10444,4837,19923
instructions_T26_idx180_x0_4_x1_1_x5_2.qasm,938,65365,31679,132,30881,1836,837,7609
instructions_T26_idx181_x0_4_x1_1_x10_1.qasm,1676,102942,49647,242,48276,3252,1525,8006
instructions_T26_idx182_x0_4_x2_4_x3_1.qasm,955,70502,34243,132,33419,1870,838,9636
instructions_T26_idx183_x0_4_x2_3_x5_1.qasm,1372,93180,45117,198,43946,2668,1251,8865
instructions_T26_idx184_x0_4_x2_2_x3_1_x4_1.qasm,4644,300928,145487,660,141673,8960,4148,23323
instructions_T26_idx185_x0_4_x2_2_x7_1.qasm,1813,116186,56129,264,54615,3514,1664,10181
instructions_T26_idx186_x0_4_x2_1_x3_3.qasm,1022,78769,38338,132,37454,2004,841,10293
instructions_T26_idx187_x0_4_x2_1_x3_1_x6_1.qasm,6519,401868,193918,924,188657,12566,5803,27625
instructions_T26_idx188_x0_4_x2_1_x4_1_x5_1.qasm,7030,435676,210280,990,204637,13552,6217,32257
instructions_T26_idx189_x0_4_x2_1_x9_1.qasm,2278,139534,67291,330,65428,4408,2077,11615
instructions_T26_idx190_x0_4_x3_2_x5_1.qasm,1811,118615,57347,264,55830,3510,1664,12124
instructions_T26_idx191_x0_4_x3_1_x4_2.qasm,1580,109859,53258,220,51918,3072,1391,12533
instructions_T26_idx192_x0_4_x3_1_x8_1.qasm,2735,167663,80864,396,78626,5286,2491,15349
instructions_T26_idx193_x0_4_x4_1_x7_1.qasm,3047,187350,90371,440,87886,5886,2767,18376
instructions_T26_idx194_x0_4_x5_1_x6_1.qasm,3214,198573,95805,462,93193,6208,2905,20696
instructions_T26_idx195_x0_4_x11_1.qasm,914,55243,26614,132,25874,1788,835,5927
instructions_T26_idx196_x0_2_x1_12.qasm,328,39158,19360,22,19046,620,110,18938
instructions_T26_idx197_x0_2_x1_10_x2_1.qasm,588,55664,27318,66,26780,1116,384,18503
instructions_T26_idx198_x0_2_x1_9_x3_1.qasm,708,61324,30005,88,29366,1344,521,17349
instructions_T26_idx199_x0_2_x1_8_x2_2.qasm,592,55720,27342,66,26804,1124,384,16939
instructions_T26_idx200_x0_2_x1_8_x4_1.qasm,832,67043,32718,110,31977,1580,658,16196
instructions_T26_idx201_x0_2_x1_7_x2_1_x3_1.qasm,1894,139161,67641,264,66013,3620,1623,18738
instructions_T26_idx202_x0_2_x1_7_x5_1.qasm,960,72819,35455,132,34613,1824,795,15043
instructions_T26_idx203_x0_2_x1_6_x2_3.qasm,596,55776,27366,66,26828,1132,384,15375
instructions_T26_idx204_x0_2_x1_6_x2_1_x4_1.qasm,2318,161937,78560,330,76579,4432,2036,17981
instructions_T26_idx205_x0_2_x1_6_x3_2.qasm,698,58740,28714,88,28094,1324,520,14258
instructions_T26_idx206_x0_2_x1_6_x6_1.qasm,1092,78652,38218,154,37272,2076,932,13891
instructions_T26_idx207_x0_2_x1_5_x2_2_x3_1.qasm,1898,139217,67665,264,66037,3628,1623,15694
instructions_T26_idx208_x0_2_x1_5_x2_1_x5_1.qasm,2754,184875,89539,396,87223,5268,2449,17228
instructions_T26_idx209_x0_2_x1_5_x3_1_x4_1.qasm,3078,207176,100349,440,97770,5892,2725,19584
instructions_T26_idx210_x0_2_x1_5_x7_1.qasm,1228,84537,41001,176,39955,2336,1069,12741
instructions_T26_idx211_x0_2_x1_4_x2_4.qasm,600,55831,27390,66,26851,1140,384,13811
instructions_T26_idx212_x0_2_x1_4_x2_2_x4_1.qasm,2322,161994,78584,330,76604,4440,2036,14937
instructions_T26_idx213_x0_2_x1_4_x2_1_x3_2.qasm,1970,147554,71790,264,70102,3772,1626,15667
instructions_T26_idx214_x0_2_x1_4_x2_1_x6_1.qasm,3202,207982,100596,462,97934,6128,2862,16477
instructions_T26_idx215_x0_2_x1_4_x3_1_x5_1.qasm,3674,238787,115494,528,112453,7036,3276,19211
instructions_T26_idx216_x0_2_x1_4_x4_2.qasm,808,61821,30112,110,29411,1532,656,11578
instructions_T26_idx217_x0_2_x1_4_x8_1.qasm,1368,90478,43810,198,42660,2604,1206,11592
instructions_T26_idx218_x0_2_x1_3_x2_3_x3_1.qasm,1902,139273,67689,264,66061,3636,1623,13472
instructions_T26_idx219_x0_2_x1_3_x2_2_x5_1.qasm,2758,184931,89563,396,87247,5276,2449,14184
instructions_T26_idx220_x0_2_x1_3_x2_1_x3_1_x4_1.qasm,9492,603093,291449,1320,283841,18240,8243,29718
instructions_T26_idx221_x0_2_x1_3_x2_1_x7_1.qasm,3662,231257,111725,528,108717,7012,3275,15726
instructions_T26_idx222_x0_2_x1_3_x3_3.qasm,688,56158,27423,88,26824,1304,519,11167
instructions_T26_idx223_x0_2_x1_3_x3_1_x6_1.qasm,4286,270616,130735,616,127226,8212,3827,18838
instructions_T26_idx224_x0_2_x1_3_x4_1_x5_1.qasm,4620,293059,141601,660,137839,8856,4103,21203
instructions_T26_idx225_x0_2_x1_3_x9_1.qasm,1512,96479,46643,220,45393,2880,1343,10443
instructions_T26_idx226_x0_2_x1_2_x2_5.qasm,604,55888,27414,66,26876,1148,384,12247
instructions_T26_idx227_x0_2_x1_2_x2_3_x4_1.qasm,2326,162050,78608,330,76628,4448,2036,12360
